     Time , Longitude, Geodetic Longitude, Latitude, XYZ (x) , XYZ (y) , XYZ (z) , Velocity (x) , Velocity (y) , Velocity (z) 
 [s] , rad, rad, rad, m, m, m, m/s, m/s, m/s
4.23e+004, 3.085, 0.000337, 0, -4.209e+007, 2.389e+006, 0, -174.2, -3070, 0
4.236e+004, 3.089, 0.0003381, 0, -4.21e+007, 2.205e+006, 0, -160.8, -3071, 0
4.242e+004, 3.094, 0.0003392, 0, -4.211e+007, 2.02e+006, 0, -147.4, -3071, 0
4.248e+004, 3.098, 0.0003402, 0, -4.212e+007, 1.836e+006, 0, -133.9, -3072, 0
4.254e+004, 3.102, 0.0003413, 0, -4.213e+007, 1.652e+006, 0, -120.5, -3073, 0
4.26e+004, 3.107, 0.0003423, 0, -4.213e+007, 1.467e+006, 0, -107, -3073, 0
4.266e+004, 3.111, 0.0003434, 0, -4.214e+007, 1.283e+006, 0, -93.57, -3074, 0
4.272e+004, 3.116, 0.0003444, 0, -4.214e+007, 1.098e+006, 0, -80.12, -3074, 0
4.278e+004, 3.12, 0.0003455, 0, -4.215e+007, 9.14e+005, 0, -66.66, -3074, 0
4.284e+004, 3.124, 0.0003465, 0, -4.215e+007, 7.296e+005, 0, -53.21, -3075, 0
4.29e+004, 3.129, 0.0003476, 0, -4.216e+007, 5.451e+005, 0, -39.76, -3075, 0
4.296e+004, 3.133, 0.0003487, 0, -4.216e+007, 3.606e+005, 0, -26.3, -3075, 0
4.302e+004, 3.137, 0.0003497, 0, -4.216e+007, 1.761e+005, 0, -12.84, -3075, 0
4.308e+004, 3.142, 0.0003455, 0, -4.216e+007, -8388, 0, 0.6118, -3075, 0
4.314e+004, 3.146, 0.0003465, 0, -4.216e+007, -1.929e+005, 0, 14.07, -3075, 0
4.32e+004, 3.151, 0.0003476, 0, -4.216e+007, -3.774e+005, 0, 27.52, -3075, 0
4.326e+004, 3.155, 0.0003486, 0, -4.215e+007, -5.619e+005, 0, 40.98, -3075, 0
4.332e+004, 3.159, 0.0003497, 0, -4.215e+007, -7.463e+005, 0, 54.43, -3075, 0
4.338e+004, 3.164, 0.0003507, 0, -4.215e+007, -9.308e+005, 0, 67.89, -3074, 0
4.344e+004, 3.168, 0.0003518, 0, -4.214e+007, -1.115e+006, 0, 81.34, -3074, 0
4.35e+004, 3.172, 0.0003528, 0, -4.214e+007, -1.3e+006, 0, 94.79, -3074, 0
4.356e+004, 3.177, 0.0003539, 0, -4.213e+007, -1.484e+006, 0, 108.2, -3073, 0
4.362e+004, 3.181, 0.000355, 0, -4.213e+007, -1.668e+006, 0, 121.7, -3073, 0
4.368e+004, 3.186, 0.000356, 0, -4.212e+007, -1.853e+006, 0, 135.1, -3072, 0
4.374e+004, 3.19, 0.0003571, 0, -4.211e+007, -2.037e+006, 0, 148.6, -3071, 0
4.38e+004, 3.194, 0.0003581, 0, -4.21e+007, -2.221e+006, 0, 162, -3071, 0
4.386e+004, 3.199, 0.0003592, 0, -4.209e+007, -2.406e+006, 0, 175.4, -3070, 0
4.392e+004, 3.203, 0.0003602, 0, -4.208e+007, -2.59e+006, 0, 188.9, -3069, 0
4.398e+004, 3.207, 0.0003613, 0, -4.207e+007, -2.774e+006, 0, 202.3, -3068, 0
4.404e+004, 3.212, 0.0003623, 0, -4.205e+007, -2.958e+006, 0, 215.7, -3067, 0
4.41e+004, 3.216, 0.0003634, 0, -4.204e+007, -3.142e+006, 0, 229.2, -3066, 0
4.416e+004, 3.221, 0.0003645, 0, -4.203e+007, -3.326e+006, 0, 242.6, -3065, 0
4.422e+004, 3.225, 0.0003655, 0, -4.201e+007, -3.51e+006, 0, 256, -3064, 0
4.428e+004, 3.229, 0.0003666, 0, -4.2e+007, -3.694e+006, 0, 269.4, -3063, 0
4.434e+004, 3.234, 0.0003676, 0, -4.198e+007, -3.877e+006, 0, 282.8, -3062, 0
4.44e+004, 3.238, 0.0003687, 0, -4.196e+007, -4.061e+006, 0, 296.2, -3061, 0
4.446e+004, 3.242, 0.0003697, 0, -4.194e+007, -4.245e+006, 0, 309.6, -3059, 0
4.452e+004, 3.247, 0.0003708, 0, -4.193e+007, -4.428e+006, 0, 323, -3058, 0
4.458e+004, 3.251, 0.0003718, 0, -4.191e+007, -4.612e+006, 0, 336.3, -3057, 0
4.464e+004, 3.256, 0.0003729, 0, -4.189e+007, -4.795e+006, 0, 349.7, -3055, 0
4.47e+004, 3.26, 0.000374, 0, -4.186e+007, -4.978e+006, 0, 363.1, -3053, 0
4.476e+004, 3.264, 0.000375, 0, -4.184e+007, -5.161e+006, 0, 376.4, -3052, 0
4.482e+004, 3.269, 0.0003761, 0, -4.182e+007, -5.344e+006, 0, 389.8, -3050, 0
4.488e+004, 3.273, 0.0003771, 0, -4.179e+007, -5.527e+006, 0, 403.1, -3048, 0
4.494e+004, 3.277, 0.0003782, 0, -4.177e+007, -5.71e+006, 0, 416.5, -3047, 0
4.5e+004, 3.282, 0.0003792, 0, -4.174e+007, -5.893e+006, 0, 429.8, -3045, 0
4.506e+004, 3.286, 0.0003803, 0, -4.172e+007, -6.076e+006, 0, 443.1, -3043, 0
4.512e+004, 3.291, 0.0003813, 0, -4.169e+007, -6.258e+006, 0, 456.4, -3041, 0
4.518e+004, 3.295, 0.0003824, 0, -4.166e+007, -6.441e+006, 0, 469.7, -3039, 0
4.524e+004, 3.299, 0.0003834, 0, -4.164e+007, -6.623e+006, 0, 483, -3037, 0
4.53e+004, 3.304, 0.0003845, 0, -4.161e+007, -6.805e+006, 0, 496.3, -3035, 0
4.536e+004, 3.308, 0.0003855, 0, -4.158e+007, -6.987e+006, 0, 509.6, -3032, 0
4.542e+004, 3.312, 0.0003866, 0, -4.154e+007, -7.169e+006, 0, 522.9, -3030, 0
4.548e+004, 3.317, 0.0003876, 0, -4.151e+007, -7.351e+006, 0, 536.1, -3028, 0
4.554e+004, 3.321, 0.0003887, 0, -4.148e+007, -7.532e+006, 0, 549.4, -3026, 0
4.56e+004, 3.326, 0.0003897, 0, -4.145e+007, -7.714e+006, 0, 562.6, -3023, 0
4.566e+004, 3.33, 0.0003908, 0, -4.141e+007, -7.895e+006, 0, 575.8, -3021, 0
4.572e+004, 3.334, 0.0003918, 0, -4.138e+007, -8.076e+006, 0, 589, -3018, 0
4.578e+004, 3.339, 0.0003929, 0, -4.134e+007, -8.257e+006, 0, 602.2, -3015, 0
4.584e+004, 3.343, 0.0003939, 0, -4.131e+007, -8.438e+006, 0, 615.4, -3013, 0
4.59e+004, 3.347, 0.000395, 0, -4.127e+007, -8.619e+006, 0, 628.6, -3010, 0
4.596e+004, 3.352, 0.000396, 0, -4.123e+007, -8.799e+006, 0, 641.8, -3007, 0
4.602e+004, 3.356, 0.0003971, 0, -4.119e+007, -8.98e+006, 0, 654.9, -3004, 0
4.608e+004, 3.361, 0.0003981, 0, -4.115e+007, -9.16e+006, 0, 668.1, -3002, 0
4.614e+004, 3.365, 0.0003992, 0, -4.111e+007, -9.34e+006, 0, 681.2, -2999, 0
4.62e+004, 3.369, 0.0004002, 0, -4.107e+007, -9.52e+006, 0, 694.3, -2996, 0
4.626e+004, 3.374, 0.0004013, 0, -4.103e+007, -9.699e+006, 0, 707.4, -2993, 0
4.632e+004, 3.378, 0.0004023, 0, -4.099e+007, -9.879e+006, 0, 720.5, -2989, 0
4.638e+004, 3.382, 0.0004034, 0, -4.094e+007, -1.006e+007, 0, 733.6, -2986, 0
4.644e+004, 3.387, 0.0004044, 0, -4.09e+007, -1.024e+007, 0, 746.6, -2983, 0
4.65e+004, 3.391, 0.0004054, 0, -4.085e+007, -1.042e+007, 0, 759.7, -2980, 0
4.656e+004, 3.396, 0.0004065, 0, -4.081e+007, -1.059e+007, 0, 772.7, -2976, 0
4.662e+004, 3.4, 0.0004075, 0, -4.076e+007, -1.077e+007, 0, 785.7, -2973, 0
4.668e+004, 3.404, 0.0004086, 0, -4.071e+007, -1.095e+007, 0, 798.7, -2969, 0
4.674e+004, 3.409, 0.0004096, 0, -4.066e+007, -1.113e+007, 0, 811.7, -2966, 0
4.68e+004, 3.413, 0.0004107, 0, -4.061e+007, -1.131e+007, 0, 824.7, -2962, 0
4.686e+004, 3.417, 0.0004117, 0, -4.056e+007, -1.148e+007, 0, 837.6, -2959, 0
4.692e+004, 3.422, 0.0004127, 0, -4.051e+007, -1.166e+007, 0, 850.6, -2955, 0
4.698e+004, 3.426, 0.0004138, 0, -4.046e+007, -1.184e+007, 0, 863.5, -2951, 0
4.704e+004, 3.431, 0.0004148, 0, -4.041e+007, -1.202e+007, 0, 876.4, -2947, 0
4.71e+004, 3.435, 0.0004159, 0, -4.036e+007, -1.219e+007, 0, 889.3, -2944, 0
4.716e+004, 3.439, 0.0004169, 0, -4.03e+007, -1.237e+007, 0, 902.2, -2940, 0
4.722e+004, 3.444, 0.0004179, 0, -4.025e+007, -1.255e+007, 0, 915, -2936, 0
4.728e+004, 3.448, 0.000419, 0, -4.019e+007, -1.272e+007, 0, 927.9, -2932, 0
4.734e+004, 3.453, 0.00042, 0, -4.014e+007, -1.29e+007, 0, 940.7, -2928, 0
4.74e+004, 3.457, 0.000421, 0, -4.008e+007, -1.307e+007, 0, 953.5, -2923, 0
4.746e+004, 3.461, 0.0004221, 0, -4.002e+007, -1.325e+007, 0, 966.3, -2919, 0
4.752e+004, 3.466, 0.0004231, 0, -3.996e+007, -1.342e+007, 0, 979, -2915, 0
4.758e+004, 3.47, 0.0004241, 0, -3.991e+007, -1.36e+007, 0, 991.8, -2911, 0
4.764e+004, 3.474, 0.0004252, 0, -3.985e+007, -1.377e+007, 0, 1005, -2906, 0
4.77e+004, 3.479, 0.0004262, 0, -3.978e+007, -1.395e+007, 0, 1017, -2902, 0
4.776e+004, 3.483, 0.0004272, 0, -3.972e+007, -1.412e+007, 0, 1030, -2897, 0
4.782e+004, 3.488, 0.0004283, 0, -3.966e+007, -1.429e+007, 0, 1043, -2893, 0
4.788e+004, 3.492, 0.0004293, 0, -3.96e+007, -1.447e+007, 0, 1055, -2888, 0
4.794e+004, 3.496, 0.0004303, 0, -3.953e+007, -1.464e+007, 0, 1068, -2884, 0
4.8e+004, 3.501, 0.0004313, 0, -3.947e+007, -1.481e+007, 0, 1080, -2879, 0
4.806e+004, 3.505, 0.0004324, 0, -3.941e+007, -1.499e+007, 0, 1093, -2874, 0
4.812e+004, 3.509, 0.0004334, 0, -3.934e+007, -1.516e+007, 0, 1106, -2869, 0
4.818e+004, 3.514, 0.0004344, 0, -3.927e+007, -1.533e+007, 0, 1118, -2864, 0
4.824e+004, 3.518, 0.0004354, 0, -3.92e+007, -1.55e+007, 0, 1131, -2860, 0
4.83e+004, 3.523, 0.0004365, 0, -3.914e+007, -1.567e+007, 0, 1143, -2855, 0
4.836e+004, 3.527, 0.0004375, 0, -3.907e+007, -1.585e+007, 0, 1156, -2850, 0
4.842e+004, 3.531, 0.0004385, 0, -3.9e+007, -1.602e+007, 0, 1168, -2844, 0
4.848e+004, 3.536, 0.0004395, 0, -3.893e+007, -1.619e+007, 0, 1181, -2839, 0
4.854e+004, 3.54, 0.0004406, 0, -3.886e+007, -1.636e+007, 0, 1193, -2834, 0
4.86e+004, 3.544, 0.0004416, 0, -3.878e+007, -1.653e+007, 0, 1205, -2829, 0
4.866e+004, 3.549, 0.0004426, 0, -3.871e+007, -1.67e+007, 0, 1218, -2824, 0
4.872e+004, 3.553, 0.0004436, 0, -3.864e+007, -1.687e+007, 0, 1230, -2818, 0
4.878e+004, 3.558, 0.0004446, 0, -3.856e+007, -1.703e+007, 0, 1242, -2813, 0
4.884e+004, 3.562, 0.0004456, 0, -3.849e+007, -1.72e+007, 0, 1255, -2807, 0
4.89e+004, 3.566, 0.0004467, 0, -3.841e+007, -1.737e+007, 0, 1267, -2802, 0
4.896e+004, 3.571, 0.0004477, 0, -3.834e+007, -1.754e+007, 0, 1279, -2796, 0
4.902e+004, 3.575, 0.0004487, 0, -3.826e+007, -1.771e+007, 0, 1291, -2791, 0
4.908e+004, 3.579, 0.0004497, 0, -3.818e+007, -1.787e+007, 0, 1304, -2785, 0
4.914e+004, 3.584, 0.0004507, 0, -3.81e+007, -1.804e+007, 0, 1316, -2779, 0
4.92e+004, 3.588, 0.0004517, 0, -3.802e+007, -1.821e+007, 0, 1328, -2773, 0
4.926e+004, 3.593, 0.0004527, 0, -3.794e+007, -1.837e+007, 0, 1340, -2768, 0
4.932e+004, 3.597, 0.0004537, 0, -3.786e+007, -1.854e+007, 0, 1352, -2762, 0
4.938e+004, 3.601, 0.0004547, 0, -3.778e+007, -1.871e+007, 0, 1364, -2756, 0
4.944e+004, 3.606, 0.0004557, 0, -3.77e+007, -1.887e+007, 0, 1376, -2750, 0
4.95e+004, 3.61, 0.0004567, 0, -3.762e+007, -1.904e+007, 0, 1388, -2744, 0
4.956e+004, 3.614, 0.0004577, 0, -3.753e+007, -1.92e+007, 0, 1400, -2738, 0
4.962e+004, 3.619, 0.0004587, 0, -3.745e+007, -1.936e+007, 0, 1412, -2731, 0
4.968e+004, 3.623, 0.0004597, 0, -3.736e+007, -1.953e+007, 0, 1424, -2725, 0
4.974e+004, 3.628, 0.0004607, 0, -3.728e+007, -1.969e+007, 0, 1436, -2719, 0
4.98e+004, 3.632, 0.0004617, 0, -3.719e+007, -1.985e+007, 0, 1448, -2713, 0
4.986e+004, 3.636, 0.0004627, 0, -3.71e+007, -2.002e+007, 0, 1460, -2706, 0
4.992e+004, 3.641, 0.0004637, 0, -3.702e+007, -2.018e+007, 0, 1472, -2700, 0
4.998e+004, 3.645, 0.0004647, 0, -3.693e+007, -2.034e+007, 0, 1484, -2693, 0
5.004e+004, 3.649, 0.0004657, 0, -3.684e+007, -2.05e+007, 0, 1495, -2687, 0
5.01e+004, 3.654, 0.0004667, 0, -3.675e+007, -2.066e+007, 0, 1507, -2680, 0
5.016e+004, 3.658, 0.0004677, 0, -3.666e+007, -2.082e+007, 0, 1519, -2674, 0
5.022e+004, 3.663, 0.0004687, 0, -3.657e+007, -2.098e+007, 0, 1530, -2667, 0
5.028e+004, 3.667, 0.0004697, 0, -3.647e+007, -2.114e+007, 0, 1542, -2660, 0
5.034e+004, 3.671, 0.0004707, 0, -3.638e+007, -2.13e+007, 0, 1554, -2654, 0
5.04e+004, 3.676, 0.0004717, 0, -3.629e+007, -2.146e+007, 0, 1565, -2647, 0
5.046e+004, 3.68, 0.0004727, 0, -3.619e+007, -2.162e+007, 0, 1577, -2640, 0
5.052e+004, 3.684, 0.0004736, 0, -3.61e+007, -2.178e+007, 0, 1588, -2633, 0
5.058e+004, 3.689, 0.0004746, 0, -3.6e+007, -2.194e+007, 0, 1600, -2626, 0
5.064e+004, 3.693, 0.0004756, 0, -3.591e+007, -2.209e+007, 0, 1611, -2619, 0
5.07e+004, 3.698, 0.0004766, 0, -3.581e+007, -2.225e+007, 0, 1623, -2612, 0
5.076e+004, 3.702, 0.0004776, 0, -3.571e+007, -2.241e+007, 0, 1634, -2605, 0
5.082e+004, 3.706, 0.0004785, 0, -3.561e+007, -2.256e+007, 0, 1646, -2598, 0
5.088e+004, 3.711, 0.0004795, 0, -3.551e+007, -2.272e+007, 0, 1657, -2590, 0
5.094e+004, 3.715, 0.0004805, 0, -3.541e+007, -2.287e+007, 0, 1668, -2583, 0
5.1e+004, 3.719, 0.0004815, 0, -3.531e+007, -2.303e+007, 0, 1680, -2576, 0
5.106e+004, 3.724, 0.0004825, 0, -3.521e+007, -2.318e+007, 0, 1691, -2568, 0
5.112e+004, 3.728, 0.0004834, 0, -3.511e+007, -2.334e+007, 0, 1702, -2561, 0
5.118e+004, 3.733, 0.0004844, 0, -3.501e+007, -2.349e+007, 0, 1713, -2553, 0
5.124e+004, 3.737, 0.0004854, 0, -3.491e+007, -2.364e+007, 0, 1724, -2546, 0
5.13e+004, 3.741, 0.0004863, 0, -3.48e+007, -2.38e+007, 0, 1736, -2538, 0
5.136e+004, 3.746, 0.0004873, 0, -3.47e+007, -2.395e+007, 0, 1747, -2531, 0
5.142e+004, 3.75, 0.0004883, 0, -3.459e+007, -2.41e+007, 0, 1758, -2523, 0
5.148e+004, 3.754, 0.0004892, 0, -3.449e+007, -2.425e+007, 0, 1769, -2515, 0
5.154e+004, 3.759, 0.0004902, 0, -3.438e+007, -2.44e+007, 0, 1780, -2508, 0
5.16e+004, 3.763, 0.0004911, 0, -3.427e+007, -2.455e+007, 0, 1791, -2500, 0
5.166e+004, 3.768, 0.0004921, 0, -3.416e+007, -2.47e+007, 0, 1802, -2492, 0
5.172e+004, 3.772, 0.0004931, 0, -3.406e+007, -2.485e+007, 0, 1812, -2484, 0
5.178e+004, 3.776, 0.000494, 0, -3.395e+007, -2.5e+007, 0, 1823, -2476, 0
5.184e+004, 3.781, 0.000495, 0, -3.384e+007, -2.515e+007, 0, 1834, -2468, 0
5.19e+004, 3.785, 0.0004959, 0, -3.373e+007, -2.53e+007, 0, 1845, -2460, 0
5.196e+004, 3.789, 0.0004969, 0, -3.362e+007, -2.544e+007, 0, 1856, -2452, 0
5.202e+004, 3.794, 0.0004978, 0, -3.35e+007, -2.559e+007, 0, 1866, -2444, 0
5.208e+004, 3.798, 0.0004988, 0, -3.339e+007, -2.574e+007, 0, 1877, -2436, 0
5.214e+004, 3.803, 0.0004997, 0, -3.328e+007, -2.588e+007, 0, 1888, -2427, 0
5.22e+004, 3.807, 0.0005007, 0, -3.317e+007, -2.603e+007, 0, 1898, -2419, 0
5.226e+004, 3.811, 0.0005016, 0, -3.305e+007, -2.617e+007, 0, 1909, -2411, 0
5.232e+004, 3.816, 0.0005026, 0, -3.294e+007, -2.632e+007, 0, 1919, -2402, 0
5.238e+004, 3.82, 0.0005035, 0, -3.282e+007, -2.646e+007, 0, 1930, -2394, 0
5.244e+004, 3.824, 0.0005044, 0, -3.27e+007, -2.66e+007, 0, 1940, -2385, 0
5.25e+004, 3.829, 0.0005054, 0, -3.259e+007, -2.675e+007, 0, 1951, -2377, 0
5.256e+004, 3.833, 0.0005063, 0, -3.247e+007, -2.689e+007, 0, 1961, -2368, 0
5.262e+004, 3.838, 0.0005073, 0, -3.235e+007, -2.703e+007, 0, 1971, -2360, 0
5.268e+004, 3.842, 0.0005082, 0, -3.223e+007, -2.717e+007, 0, 1982, -2351, 0
5.274e+004, 3.846, 0.0005091, 0, -3.212e+007, -2.731e+007, 0, 1992, -2342, 0
5.28e+004, 3.851, 0.0005101, 0, -3.2e+007, -2.745e+007, 0, 2002, -2334, 0
5.286e+004, 3.855, 0.000511, 0, -3.187e+007, -2.759e+007, 0, 2012, -2325, 0
5.292e+004, 3.859, 0.0005119, 0, -3.175e+007, -2.773e+007, 0, 2023, -2316, 0
5.298e+004, 3.864, 0.0005128, 0, -3.163e+007, -2.787e+007, 0, 2033, -2307, 0
5.304e+004, 3.868, 0.0005138, 0, -3.151e+007, -2.801e+007, 0, 2043, -2298, 0
5.31e+004, 3.873, 0.0005147, 0, -3.139e+007, -2.815e+007, 0, 2053, -2289, 0
5.316e+004, 3.877, 0.0005156, 0, -3.126e+007, -2.828e+007, 0, 2063, -2280, 0
5.322e+004, 3.881, 0.0005165, 0, -3.114e+007, -2.842e+007, 0, 2073, -2271, 0
5.328e+004, 3.886, 0.0005174, 0, -3.101e+007, -2.856e+007, 0, 2083, -2262, 0
5.334e+004, 3.89, 0.0005184, 0, -3.089e+007, -2.869e+007, 0, 2093, -2253, 0
5.34e+004, 3.895, 0.0005193, 0, -3.076e+007, -2.883e+007, 0, 2102, -2244, 0
5.346e+004, 3.899, 0.0005202, 0, -3.064e+007, -2.896e+007, 0, 2112, -2235, 0
5.352e+004, 3.903, 0.0005211, 0, -3.051e+007, -2.91e+007, 0, 2122, -2225, 0
5.358e+004, 3.908, 0.000522, 0, -3.038e+007, -2.923e+007, 0, 2132, -2216, 0
5.364e+004, 3.912, 0.0005229, 0, -3.025e+007, -2.936e+007, 0, 2141, -2207, 0
5.37e+004, 3.916, 0.0005238, 0, -3.013e+007, -2.949e+007, 0, 2151, -2197, 0
5.376e+004, 3.921, 0.0005247, 0, -3e+007, -2.963e+007, 0, 2161, -2188, 0
5.382e+004, 3.925, 0.0005256, 0, -2.987e+007, -2.976e+007, 0, 2170, -2178, 0
5.388e+004, 3.93, 0.0005265, 0, -2.974e+007, -2.989e+007, 0, 2180, -2169, 0
5.394e+004, 3.934, 0.0005274, 0, -2.96e+007, -3.002e+007, 0, 2189, -2159, 0
5.4e+004, 3.938, 0.0005283, 0, -2.947e+007, -3.015e+007, 0, 2199, -2150, 0
5.406e+004, 3.943, 0.0005292, 0, -2.934e+007, -3.027e+007, 0, 2208, -2140, 0
5.412e+004, 3.947, 0.0005301, 0, -2.921e+007, -3.04e+007, 0, 2217, -2130, 0
5.418e+004, 3.951, 0.000531, 0, -2.907e+007, -3.053e+007, 0, 2227, -2121, 0
5.424e+004, 3.956, 0.0005319, 0, -2.894e+007, -3.066e+007, 0, 2236, -2111, 0
5.43e+004, 3.96, 0.0005328, 0, -2.881e+007, -3.078e+007, 0, 2245, -2101, 0
5.436e+004, 3.965, 0.0005337, 0, -2.867e+007, -3.091e+007, 0, 2254, -2091, 0
5.442e+004, 3.969, 0.0005345, 0, -2.854e+007, -3.103e+007, 0, 2263, -2081, 0
5.448e+004, 3.973, 0.0005354, 0, -2.84e+007, -3.116e+007, 0, 2272, -2071, 0
5.454e+004, 3.978, 0.0005363, 0, -2.826e+007, -3.128e+007, 0, 2282, -2062, 0
5.46e+004, 3.982, 0.0005372, 0, -2.813e+007, -3.141e+007, 0, 2291, -2052, 0
5.466e+004, 3.986, 0.0005381, 0, -2.799e+007, -3.153e+007, 0, 2299, -2041, 0
5.472e+004, 3.991, 0.0005389, 0, -2.785e+007, -3.165e+007, 0, 2308, -2031, 0
5.478e+004, 3.995, 0.0005398, 0, -2.771e+007, -3.177e+007, 0, 2317, -2021, 0
5.484e+004, 4, 0.0005407, 0, -2.757e+007, -3.189e+007, 0, 2326, -2011, 0
5.49e+004, 4.004, 0.0005416, 0, -2.743e+007, -3.201e+007, 0, 2335, -2001, 0
5.496e+004, 4.008, 0.0005424, 0, -2.729e+007, -3.213e+007, 0, 2344, -1991, 0
5.502e+004, 4.013, 0.0005433, 0, -2.715e+007, -3.225e+007, 0, 2352, -1980, 0
5.508e+004, 4.017, 0.0005441, 0, -2.701e+007, -3.237e+007, 0, 2361, -1970, 0
5.514e+004, 4.021, 0.000545, 0, -2.687e+007, -3.249e+007, 0, 2370, -1960, 0
5.52e+004, 4.026, 0.0005459, 0, -2.673e+007, -3.261e+007, 0, 2378, -1949, 0
5.526e+004, 4.03, 0.0005467, 0, -2.658e+007, -3.272e+007, 0, 2387, -1939, 0
5.532e+004, 4.035, 0.0005476, 0, -2.644e+007, -3.284e+007, 0, 2395, -1928, 0
5.538e+004, 4.039, 0.0005484, 0, -2.629e+007, -3.295e+007, 0, 2403, -1918, 0
5.544e+004, 4.043, 0.0005493, 0, -2.615e+007, -3.307e+007, 0, 2412, -1907, 0
5.55e+004, 4.048, 0.0005501, 0, -2.601e+007, -3.318e+007, 0, 2420, -1897, 0
5.556e+004, 4.052, 0.000551, 0, -2.586e+007, -3.33e+007, 0, 2428, -1886, 0
5.562e+004, 4.056, 0.0005518, 0, -2.571e+007, -3.341e+007, 0, 2437, -1876, 0
5.568e+004, 4.061, 0.0005527, 0, -2.557e+007, -3.352e+007, 0, 2445, -1865, 0
5.574e+004, 4.065, 0.0005535, 0, -2.542e+007, -3.363e+007, 0, 2453, -1854, 0
5.58e+004, 4.07, 0.0005544, 0, -2.527e+007, -3.374e+007, 0, 2461, -1843, 0
5.586e+004, 4.074, 0.0005552, 0, -2.513e+007, -3.386e+007, 0, 2469, -1833, 0
5.592e+004, 4.078, 0.000556, 0, -2.498e+007, -3.396e+007, 0, 2477, -1822, 0
5.598e+004, 4.083, 0.0005569, 0, -2.483e+007, -3.407e+007, 0, 2485, -1811, 0
5.604e+004, 4.087, 0.0005577, 0, -2.468e+007, -3.418e+007, 0, 2493, -1800, 0
5.61e+004, 4.091, 0.0005585, 0, -2.453e+007, -3.429e+007, 0, 2501, -1789, 0
5.616e+004, 4.096, 0.0005593, 0, -2.438e+007, -3.44e+007, 0, 2509, -1778, 0
5.622e+004, 4.1, 0.0005602, 0, -2.423e+007, -3.45e+007, 0, 2516, -1767, 0
5.628e+004, 4.105, 0.000561, 0, -2.408e+007, -3.461e+007, 0, 2524, -1756, 0
5.634e+004, 4.109, 0.0005618, 0, -2.393e+007, -3.471e+007, 0, 2532, -1745, 0
5.64e+004, 4.113, 0.0005626, 0, -2.377e+007, -3.482e+007, 0, 2539, -1734, 0
5.646e+004, 4.118, 0.0005634, 0, -2.362e+007, -3.492e+007, 0, 2547, -1723, 0
5.652e+004, 4.122, 0.0005643, 0, -2.347e+007, -3.502e+007, 0, 2554, -1712, 0
5.658e+004, 4.126, 0.0005651, 0, -2.331e+007, -3.513e+007, 0, 2562, -1701, 0
5.664e+004, 4.131, 0.0005659, 0, -2.316e+007, -3.523e+007, 0, 2569, -1689, 0
5.67e+004, 4.135, 0.0005667, 0, -2.301e+007, -3.533e+007, 0, 2577, -1678, 0
5.676e+004, 4.14, 0.0005675, 0, -2.285e+007, -3.543e+007, 0, 2584, -1667, 0
5.682e+004, 4.144, 0.0005683, 0, -2.27e+007, -3.553e+007, 0, 2591, -1655, 0
5.688e+004, 4.148, 0.0005691, 0, -2.254e+007, -3.563e+007, 0, 2598, -1644, 0
5.694e+004, 4.153, 0.0005699, 0, -2.238e+007, -3.573e+007, 0, 2606, -1633, 0
5.7e+004, 4.157, 0.0005707, 0, -2.223e+007, -3.582e+007, 0, 2613, -1621, 0
5.706e+004, 4.161, 0.0005715, 0, -2.207e+007, -3.592e+007, 0, 2620, -1610, 0
5.712e+004, 4.166, 0.0005723, 0, -2.191e+007, -3.602e+007, 0, 2627, -1598, 0
5.718e+004, 4.17, 0.0005731, 0, -2.175e+007, -3.611e+007, 0, 2634, -1587, 0
5.724e+004, 4.175, 0.0005739, 0, -2.16e+007, -3.621e+007, 0, 2641, -1575, 0
5.73e+004, 4.179, 0.0005746, 0, -2.144e+007, -3.63e+007, 0, 2648, -1564, 0
5.736e+004, 4.183, 0.0005754, 0, -2.128e+007, -3.64e+007, 0, 2654, -1552, 0
5.742e+004, 4.188, 0.0005762, 0, -2.112e+007, -3.649e+007, 0, 2661, -1540, 0
5.748e+004, 4.192, 0.000577, 0, -2.096e+007, -3.658e+007, 0, 2668, -1529, 0
5.754e+004, 4.196, 0.0005778, 0, -2.08e+007, -3.667e+007, 0, 2675, -1517, 0
5.76e+004, 4.201, 0.0005785, 0, -2.064e+007, -3.676e+007, 0, 2681, -1505, 0
5.766e+004, 4.205, 0.0005793, 0, -2.048e+007, -3.685e+007, 0, 2688, -1494, 0
5.772e+004, 4.21, 0.0005801, 0, -2.032e+007, -3.694e+007, 0, 2694, -1482, 0
5.778e+004, 4.214, 0.0005809, 0, -2.015e+007, -3.703e+007, 0, 2701, -1470, 0
5.784e+004, 4.218, 0.0005816, 0, -1.999e+007, -3.712e+007, 0, 2707, -1458, 0
5.79e+004, 4.223, 0.0005824, 0, -1.983e+007, -3.721e+007, 0, 2713, -1446, 0
5.796e+004, 4.227, 0.0005831, 0, -1.967e+007, -3.729e+007, 0, 2720, -1435, 0
5.802e+004, 4.231, 0.0005839, 0, -1.95e+007, -3.738e+007, 0, 2726, -1423, 0
5.808e+004, 4.236, 0.0005847, 0, -1.934e+007, -3.746e+007, 0, 2732, -1411, 0
5.814e+004, 4.24, 0.0005854, 0, -1.918e+007, -3.755e+007, 0, 2738, -1399, 0
5.82e+004, 4.245, 0.0005862, 0, -1.901e+007, -3.763e+007, 0, 2744, -1387, 0
